,installation_id,airly_sensor,sponsor,elevation,geolocation_latitude,geolocation_longitude,address_country,address_city,address_street,address_number
942,8033,True,Aviva,234.1,50.220426,18.657354,Poland,Knurów,Thomasa Woodrowa Wilsona,48
943,2114,True,Aviva,177.05,50.344967,18.208136,Poland,Kędzierzyn-Koźle,Aleksandra Głowackiego,1
944,9258,False,Umweltbundesamnt,75.83,51.651166,12.302866,Germany,Bitterfeld-Wolfen,Äußere Waldstraße,32
945,727,True,Myślenice,324.8,49.821309,20.019285,Poland,Trzemeśnia,,
946,7642,True,eurobank,241.84,50.22021,18.665971,Poland,Knurów,Niepodległości,16
947,6631,True,Tychy,267.99,50.136304,18.961363,Poland,Tychy,Browarowa,1a
948,8005,True,Kamionka Wielka (gmina),369.38,49.579033,20.78968,Poland,Kamionka Wielka,,
949,590,True,Myślenice,300.68,49.857693,19.903166,Poland,Jawornik,,
950,2468,True,Gmina Ornontowice,250.67,50.197998,18.745607,Poland,Ornontowice,Okrężna,6
951,991,True,Tychy,257.23,50.132153,18.97844,Poland,Tychy,plac Wolności,4
952,480,True,Kamionka Wielka (gmina),454.64,49.567215,20.828524,Poland,Kamionka Wielka,,
953,6895,True,Myślenice,283.26,49.842178,19.956654,Poland,Myślenice,Kazimierza Wielkiego,123
954,2412,True,Urząd Miasta Mikołów,300.45,50.184391,18.800077,Poland,Mikołów,Szkolna,1
955,8867,True,Miasto Limanowa,413.13,49.701459,20.414407,Poland,Limanowa,Marka,29
956,8865,True,Miasto Limanowa,421.57,49.699102,20.4232,Poland,Limanowa,Zygmunta Augusta,37
957,534,True,Tymbark (gmina),392.84,49.732227,20.318348,Poland,Tymbark,,
958,6346,True,Tychy,265.4,50.142958,18.950132,Poland,Tychy,Leśna,18
959,8866,True,Miasto Limanowa,413.87,49.702317,20.41781,Poland,Limanowa,Stanisława Jordana,5
960,2315,True,Tychy,252.59,50.124684,19.021008,Poland,Tychy,Cmentarna,52
961,9313,False,Umweltbundesamnt,93.02,52.255339,8.052859,Germany,Osnabrück,Bomblatstraße,39
962,9878,True,Zostań ambasadorem tego czujnika,301.95,49.611893,20.707878,Poland,Nowy Sącz,Królowej Jadwigi,19
963,9074,True,Anonimowy Smogfighter 78,228.18,50.063088,19.244304,Poland,Bobrek,Lipowa,39
964,295,True,Anonymous SmogFighter,407.9,49.705814,20.422459,Poland,Limanowa,Kościuszki,11
965,2508,True,Urząd Miasta Mikołów,304.48,50.176874,18.853904,Poland,Mikołów,Zamkowa,1
966,8976,True,Anonymous SmogFighter,708.71,50.941294,15.884234,Poland,,,
967,7994,True,Gmina Sułkowice,252.02,49.890233,19.829672,Poland,Krzywaczka,,
968,774,True,Anonymous SmogFighter,246.11,49.906518,19.776194,Poland,Wola Radziszowska,,
969,31,False,State Environmental Monitoring Station,181.38,50.349609,18.236574,Poland,Kędzierzyn-Koźle,Bolesława Śmiałego,5
970,6897,True,Myślenice,299.1,49.833736,20.01524,Poland,Łęki,,
971,8864,True,Miasto Limanowa,402.84,49.707685,20.42049,Poland,Limanowa,Jana Pawła II,9
972,2610,True,Powiat mikołowski,302.04,50.165699,18.899477,Poland,Mikołów,księdza Biskupa Władysława Bandurskiego,1
973,823,True,Anonymous SmogFighter,266.37,50.139786,18.992812,Poland,Tychy,Kwiatów,8
974,987,True,Tychy,250.27,50.124142,19.048561,Poland,Tychy,Jaroszowicka,113
975,9051,True,Aviva,253.1,50.236754,18.65467,Poland,Knurów,Lotników,3
976,283,True,Anonymous SmogFighter,402.7,49.709712,20.422882,Poland,Limanowa,Jana Pawła II,19
977,2153,True,Aviva,297.48,49.624893,20.690022,Poland,Nowy Sącz,Piastowska,1
978,758,True,eurobank,298.39,49.625189,20.691954,Poland,Nowy Sącz,Rynek,26
979,2492,True,Urząd Miasta Mikołów,305.83,50.165564,18.910215,Poland,Mikołów,Krakowska,30
980,9864,True,Zostań ambasadorem tego czujnika,268.55,50.261106,18.573225,Poland,Gliwice,Plac Jaśminu,9
981,8868,True,Miasto Limanowa,414.79,49.711781,20.42293,Poland,Limanowa,Piłsudskiego,12
982,61,False,State Environmental Monitoring Station,291.85,49.619281,20.714403,Poland,Nowy Sącz,Nadbrzeżna,36
983,3456,True,Aviva,284.98,49.626198,20.700343,Poland,Nowy Sącz,Hugo Kołłątaja,16
984,456,True,Kamionka Wielka (gmina),399.25,49.587578,20.821651,Poland,Królowa Polska,,
985,8891,True,Miasto Limanowa,380.88,49.719985,20.407437,Poland,Limanowa,Piłsudskiego,91
986,8870,True,Miasto Limanowa,375.95,49.721247,20.404325,Poland,Limanowa,Lipowa,2
987,652,True,Kamionka Wielka (gmina),507.57,49.567101,20.888031,Poland,Bogusza,,
988,2462,True,Powiat chrzanowski,226.98,50.06053,19.29119,Poland,Gromiec,Traugutta,1
989,992,True,Tychy,263.57,50.145949,18.999301,Poland,Tychy,Katowicka,102
990,8871,True,Miasto Limanowa,377.63,49.723654,20.40226,Poland,Limanowa,Fabryczna,2
991,9467,False,Umweltbundesamnt,68.31,52.2703,8.04147,Germany,Osnabrück,Schlosswall,16
992,2451,True,Aviva,284.57,50.187628,18.855243,Poland,Mikołów,Botaniczna,9/I
993,9047,True,Anonimowy Smogfighter 78,228.42,50.0725,19.255614,Poland,Bobrek,Krakowska,135
994,9402,False,Umweltbundesamnt,206.73,51.155801,14.973958,Germany,Görlitz,Zeppelinstraße,10
995,2583,True,Urząd Miasta Mikołów,284.12,50.174298,18.906819,Poland,Mikołów,Katowicka,24
996,2212,True,Deltafan,236.04,49.96225,19.632751,Poland,Brzeźnica,,
997,6966,True,Kamionka Wielka (gmina),444.59,49.581825,20.853537,Poland,Królowa Górna,,
998,9101,False,State Environmental Monitoring Station,216.8,51.150391,15.008175,Poland,Zgorzelec,Bohaterów Getta,1A
999,465,True,Kamionka Wielka (gmina),490.6,49.604748,20.78721,Poland,Mystków,Mystków,109
1000,6504,True,Urząd Miasta Mikołów,318.58,50.181536,18.890713,Poland,Mikołów,Skalna,10
1001,6893,True,Myślenice,241.5,49.895054,19.876371,Poland,Głogoczów,Głogoczów,77
1002,2619,True,Myślenice,257.57,49.88285,19.91753,Poland,Krzyszkowice,,
1003,9682,False,DEFRA UK,132.62,52.67347,-2.436692,United Kingdom,,Deepdale,50
1004,9738,False,DEFRA UK,180.3,52.687297,-1.980821,United Kingdom,Heath Hayes,Cannock Road,83
1005,10014,True,Miasto Limanowa,360.21,49.738796,20.385665,Poland,Limanowa,Reymonta,3
1006,2465,True,Urząd Miasta Mikołów,259.49,50.208092,18.821428,Poland,Mikołów,Wolności,30
1007,2614,True,Urząd Miasta Mikołów,291.12,50.197028,18.862143,Poland,Mikołów,Jana Kawalca,27
1008,600,True,Myślenice,357.04,49.865746,19.986605,Poland,Borzęta,,
1009,9413,False,Umweltbundesamnt,92.09,51.462734,13.526796,Germany,Elsterwerda,Lauchhammer Straße,45A
1010,908,True,Powiat chrzanowski,230.84,50.05081,19.38024,Poland,Mętków,Księdza Karola Wojtyły,21
1011,2475,True,Aviva,230.25,50.094229,19.23425,Poland,Chełmek,Wiśniowa,1
1012,530,True,Kamionka Wielka (gmina),487.05,49.609371,20.814053,Poland,Mszalnica,,
1013,2762,True,Aviva,236.68,50.229784,18.775768,Poland,Paniówki,Działkowa,2C
1014,6502,True,Urząd Miasta Mikołów,291.71,50.188459,18.921415,Poland,Mikołów,Katowicka,122
1015,9362,False,Umweltbundesamnt,55.09,52.17017,9.06255,Germany,Rinteln,Detmolder Straße,14A
1016,2357,True,Aviva,246.38,50.108852,19.199095,Poland,Chełm Śląski,Zapłocie,7
1017,1083,True,Powiat chrzanowski,226.02,50.040775,19.440287,Poland,Jankowice,Wadowicka,46
1018,9867,True,Zostań ambasadorem tego czujnika,258.82,50.284489,18.594046,Poland,Gliwice,Architektów,142
1019,9177,False,Umweltbundesamnt,121.39,51.896982,11.057442,Germany,Halberstadt,Paulsplan,5
1020,2380,True,Urząd Miasta Mikołów,242.06,50.22349,18.817632,Poland,Mikołów,Gliwicka,297
1021,6365,True,ZSP Przyszowice,219.64,50.247794,18.741538,Poland,Przyszowice,Szkolna,4
1022,2084,True,Aviva,254.55,50.839644,16.476451,Poland,Świdnica,Armii Krajowej,17
1023,2596,True,Aviva,246.76,50.097363,19.266205,Poland,Chełmek,Kasprowicza,4
1024,7569,True,Aviva,245.34,50.10034,19.257577,Poland,Chełmek,Krakowska,5
1025,7501,False,State Environmental Monitoring Station,225.27,51.119011,15.275539,Poland,Lubań,Mieszka II,12/81
1026,70,False,State Environmental Monitoring Station,185.81,50.423533,18.120739,Poland,Zdzieszowice,Piastów,7
1027,6332,True,eurobank,245.87,50.841874,16.48783,Poland,Świdnica,Długa,2
1028,6891,True,Mogilany,339.89,49.914303,19.903179,Poland,Włosań,Królowej Polski,142
1029,42,False,State Environmental Monitoring Station,238.28,50.279333,18.655764,Poland,Gliwice,Sikornik,
1030,383,True,Powiat chrzanowski,269.95,50.090069,19.322656,Poland,Libiąż,Generała Andersa,9
1031,9469,False,Umweltbundesamnt,60.32,51.803534,11.738962,Germany,Bernburg (Saale),Am Platz der Jugend,4
1032,2564,True,Siepraw (gmina),288.72,49.882079,20.021574,Poland,Zakliczyn,,250
1033,7010,True,Powiat chrzanowski,226.67,50.02937,19.53493,Poland,Okleśna,Nowowiejska,12
1034,416,True,Czernichów,271.89,50.01424,19.585722,Poland,Kamień,,
1035,2916,True,Aviva,340.48,49.845189,20.142071,Poland,Raciechowice,,
1036,3081,True,Powiat chrzanowski,260.77,50.08352,19.35197,Poland,,Astronautów,3
1037,2662,True,Aviva,225.09,49.949956,19.801415,Poland,Rzozów,,
1038,418,True,Czernichów,217.43,49.989021,19.677872,Poland,Czernichów,,2
1039,2678,True,Gogolin,164.85,50.459242,18.025101,Poland,Obrowiec,Łąkowa,1
1040,2580,True,Powiat chrzanowski,285.38,50.10001,19.30563,Poland,Libiąż,Floriańska,1
1041,999,True,Powiat chrzanowski,238.57,50.04574,19.49362,Poland,Rozkochów,Chemików,4
1042,7841,True,Imielin,256.21,50.139169,19.181162,Poland,Imielin,Hallera,37A
1043,9865,True,Zostań ambasadorem tego czujnika,223.99,50.289934,18.659788,Poland,Gliwice,Tadeusza Kościuszki,5/2
1044,6926,True,Powiat chrzanowski,255.41,50.113432,19.281217,Poland,Libiąż,Wilcza,13
1045,2383,True,Siepraw (gmina),270.42,49.908372,19.966872,Poland,Siepraw,Jana Pawła II,118
1046,3509,True,Powiat chrzanowski,296.25,50.10355,19.32397,Poland,Libiąż,Paderewskiego,3
1047,5761,True,Świątniki Górne,300.76,49.920603,19.935964,Poland,Olszowice,,
1048,2419,True,Siepraw (gmina),277.12,49.904956,19.996223,Poland,Siepraw,Kawęciny,30
1049,7840,True,Imielin,265.19,50.146864,19.186037,Poland,Imielin,Sapety,1
1050,1102,True,eurobank,222.24,50.294857,18.668061,Poland,Gliwice,Zwycięstwa,10
1051,1006,True,Powiat chrzanowski,265.61,50.07057,19.44701,Poland,Babice,Droga Wojewódzka 781,56
1052,620,True,Anonymous SmogFighter,385.83,49.942242,19.878483,Poland,Mogilany,Podedworze,88
1053,2975,True,Czernichów,210.14,49.989169,19.727434,Poland,Wołowice,,
1054,391,True,Powiat chrzanowski,274.91,50.10788,19.32961,Poland,Libiąż,Piłsudskiego,6
1055,2454,True,Siepraw (gmina),286.57,49.901447,20.019805,Poland,Czechówka,,
1056,7872,True,Mogilany,390.58,49.942879,19.884991,Poland,Mogilany,Rynek,2
1057,2734,True,Laskowa (gmina),464.54,49.777467,20.419756,Poland,Laskowa,,
1058,9861,True,Zostań ambasadorem tego czujnika,220.01,50.298122,18.672529,Poland,Gliwice,Norberta Barlickiego,6/1
1059,9863,True,Zostań ambasadorem tego czujnika,234.0,50.324329,18.58363,Poland,Gliwice,Siedlecka,36
1060,1123,True,eurobank,220.2,50.298998,18.675899,Poland,Gliwice,Bohaterów Getta Warszawskiego,5A
1061,5613,True,Aviva,284.09,50.213466,18.979522,Poland,Katowice,Zbożowa,38
1062,8122,True,Powiat chrzanowski,282.07,50.094181,19.399031,Poland,Zagórze,Józefa Piłsudskiego,139
1063,6928,True,Powiat chrzanowski,258.79,50.06599,19.49456,Poland,Kwaczała,Jana Pawła II,2
1064,2554,True,Siepraw (gmina),320.26,49.920471,19.987114,Poland,Łyczanka,Górska,114
